datetime,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,nowcast_pm2.5,nowcast_pm10,aqi_pm2.5,aqi_pm10,aqi_co,aqi_so2,aqi_no2,aqi_o3,AQI per hour
9/9/2022 23:00,4,847.82,9.05,25.7,0.06,25.03,38.09,42.17,6.65,68.85771973,74.3032251,131.4295329,62.15161255,4.2391,10.012,12.85,0.01875,131.4295329
10/9/2022 0:00,4,934.6,13.75,24.33,0.07,28.61,35.92,41.45,8.04,52.37052002,57.85625488,103.9508667,53.92812744,4.673,11.444,12.165,0.021875,103.9508667
10/9/2022 1:00,4,1188.28,23.69,26.39,0.28,36.24,40.72,48.29,9.75,46.52390381,53.04935547,93.04780762,51.52467773,5.9414,14.496,13.195,0.0875,93.04780762
10/9/2022 2:00,4,1335.14,29.5,29.47,0.48,42.44,44.05,53.25,10.64,45.26179688,53.12159424,90.52359375,51.56079712,6.6757,16.976,14.735,0.15,90.52359375
10/9/2022 3:00,4,1321.79,26.82,34.62,1.05,45.3,44.02,53.8,11.15,44.61212646,53.42881348,89.22425293,51.71440674,6.60895,18.12,17.31,0.328125,89.22425293
10/9/2022 4:00,4,1054.76,7.04,42.84,9.66,34.81,34.82,41.98,8.36,39.68654297,47.6719873,79.37308594,47.6719873,5.2738,13.924,21.42,3.01875,79.37308594
10/9/2022 5:00,4,947.95,0.46,45.24,17.52,33.38,31.98,37.45,7.03,35.80500244,42.53042236,71.61000488,42.53042236,4.73975,13.352,22.62,5.475,71.61000488
10/9/2022 6:00,4,974.66,0.12,46.61,20.74,37.19,33.81,38.81,7.03,34.78028809,40.64123535,69.56057617,40.64123535,4.8733,14.876,23.305,6.48125,69.56057617
10/9/2022 7:00,4,1001.36,1.47,45.93,28.61,39.1,34.38,39.1,7.28,34.55615234,39.84526123,69.11230469,39.84526123,5.0068,15.64,22.965,8.940625,69.11230469
10/9/2022 8:00,4,1094.82,1.33,54.15,24.68,44.35,36.87,41.87,8.36,35.69467285,40.83814697,71.3893457,40.83814697,5.4741,17.74,27.075,7.7125,71.3893457
10/9/2022 9:00,4,1188.28,1.48,61.69,18.42,48.64,40.94,46.41,9.63,45.89409164,50.39902742,91.78818328,50.19951371,5.9414,19.456,30.845,5.75625,91.78818328
10/9/2022 10:00,5,2109.53,17.21,74.03,1.74,50.54,62.12,71.32,16.97,38.349711,43.91211699,76.69942199,43.91211699,10.54765,20.216,37.015,0.54375,76.69942199
10/9/2022 11:00,5,3791.81,64.37,71.29,0.05,56.27,104.03,119.63,24.57,77.11303711,88.53874756,145.1883952,69.26937378,18.95905,22.508,35.645,0.015625,145.1883952
10/9/2022 12:00,5,5180.36,108.18,67.17,0,64.85,154.53,177.81,33.94,115.8171338,133.169314,175.583667,91.58465698,25.9018,25.94,33.585,0,175.583667
10/9/2022 13:00,5,5981.45,134.11,63.06,0,73.43,201.78,230.88,43.06,158.7935962,182.0187622,208.7935962,116.0093811,29.90725,29.372,31.53,0,208.7935962
10/9/2022 14:00,5,6301.88,144.84,56.21,0,68.66,235.83,267.5,39.01,197.3064209,224.7528809,247.3064209,137.3764404,31.5094,27.464,28.105,0,247.3064209
10/9/2022 15:00,5,6408.69,150.2,50.04,0,60.08,261.66,295.19,32.93,229.4778369,259.964873,279.4778369,154.9824365,32.04345,24.032,25.02,0,279.4778369
10/9/2022 16:00,5,6301.88,148.42,44.55,0,50.07,272.61,307.07,28.37,251.039668,283.512312,301.039668,166.756156,31.5094,20.028,22.275,0,301.039668
10/9/2022 17:00,5,6248.47,153.78,40.1,0,42.44,276.95,309.55,24.83,263.9909302,296.5265845,313.9909302,173.2632922,31.24235,16.976,20.05,0,313.9909302
10/9/2022 18:00,5,6088.26,157.36,40.44,0,39.58,279.55,308.43,22.29,271.7663379,302.4735547,321.7663379,176.2367773,30.4413,15.832,20.22,0,321.7663379
10/9/2022 19:00,5,5287.17,135.9,48.67,0,36.24,258.91,280.34,20.01,265.3339722,291.4020044,315.3339722,170.7010022,26.43585,14.496,24.335,0,315.3339722
10/9/2022 20:00,5,4272.46,102.82,57.58,0,32.9,229.16,244.06,16.09,247.2424854,267.7258911,297.2424854,158.8629456,21.3623,13.16,28.79,0,297.2424854
10/9/2022 21:00,5,3524.78,77.78,63.06,0,31.47,204.52,216.62,13.17,225.8762451,242.1672803,275.8762451,146.0836401,17.6239,12.588,31.53,0,275.8762451
10/9/2022 22:00,5,2429.96,45.6,81.57,0,46.25,165.13,175.03,8.74,195.4955396,208.5899341,245.4955396,129.294967,12.1498,18.5,40.785,0,245.4955396
10/9/2022 23:00,5,2056.12,34.42,72.66,0,44.35,131.18,140.84,10.13,163.3250708,174.7003638,213.3250708,112.3501819,10.2806,17.74,36.33,0,213.3250708
11/9/2022 0:00,5,2002.72,32.63,63.06,0.12,45.78,113.22,123.93,12.03,138.2536719,149.2934766,191.6097656,99.64673828,10.0136,18.312,31.53,0.0375,191.6097656
11/9/2022 1:00,5,1976.01,34.87,58.26,0.97,51.5,96.18,105.96,11.27,117.1922046,127.5985547,176.5658604,88.79927734,9.88005,20.6,29.13,0.303125,176.5658604
11/9/2022 2:00,5,1949.31,33.53,59.63,2.7,56.27,83.37,92.46,10.51,100.2523145,109.9966235,164.4659389,79.99831177,9.74655,22.508,29.815,0.84375,164.4659389
11/9/2022 3:00,5,1842.5,26.15,65.12,6.35,58.17,75.82,84.67,10.51,88.00421631,97.29727783,155.7172974,73.64863892,9.2125,23.268,32.56,1.984375,155.7172974
11/9/2022 4:00,5,1441.96,7.6,58.95,20.03,43.87,62.44,68.9,7.47,75.18883057,83.06115479,141.9813843,66.53057739,7.2098,17.548,29.475,6.259375,141.9813843
11/9/2022 5:00,5,1308.44,2.63,54.84,32.19,42.44,62.44,67.97,6.9,68.78060791,75.47779053,131.3010132,62.73889526,6.5422,16.976,27.42,10.059375,131.3010132
11/9/2022 6:00,5,1335.14,1.62,56.89,39.7,47.68,67.86,73.22,7.47,68.2861792,74.31124512,130.4769653,62.15562256,6.6757,19.072,28.445,12.40625,130.4769653
11/9/2022 7:00,5,1401.9,4.36,54.15,77.96,53.41,77.74,83.27,8.36,72.98148438,78.75640137,138.302474,64.37820068,7.0095,21.364,27.075,24.3625,138.302474
11/9/2022 8:00,5,1441.96,2.35,54.84,107.29,55.79,86.01,91.72,9.25,79.46776855,85.2084082,149.1129476,67.6042041,7.2098,22.316,27.42,33.528125,149.1129476
11/9/2022 9:00,5,1415.25,1.44,50.04,128.75,51.98,91.57,97.28,9.75,85.49391846,91.21776123,153.9242275,70.60888062,7.07625,20.792,25.02,40.234375,153.9242275
11/9/2022 10:00,5,2910.61,3.86,93.22,56.51,50.54,133.81,146.39,25.59,109.6318018,118.7825146,171.1655727,84.39125732,14.55305,20.216,46.61,17.659375,171.1655727
11/9/2022 11:00,5,5180.36,29.95,124.75,2.24,54.36,203.39,227.37,41.04,156.4948877,173.0590649,206.4948877,111.5295325,25.9018,21.744,62.375,0.7,206.4948877
11/9/2022 12:00,5,6835.94,75.1,112.41,0,61.04,272.85,309.18,49.65,214.658623,241.1044043,264.658623,145.5522021,34.1797,24.416,56.205,0,264.658623
11/9/2022 13:00,5,7263.18,93.88,100.08,0,60.56,322.59,371.49,51.17,268.6125708,306.2842676,318.6125708,178.1421338,36.3159,24.224,50.04,0,318.6125708
11/9/2022 14:00,5,6622.31,84.94,83.63,0,43.87,335.13,388.23,31.16,301.8611084,347.2458472,351.8611084,198.6229236,33.11155,17.548,41.815,0,351.8611084
11/9/2022 15:00,5,5554.2,64.37,72.66,0,32.9,324.23,373.15,19.25,313.0362988,360.1875879,363.0362988,214.553697,27.771,13.16,36.33,0,363.0362988
11/9/2022 16:00,5,2777.1,2.24,74.03,5.5,27.66,221.29,250.23,14.31,267.1555273,305.2003833,317.1555273,177.6001917,13.8855,11.064,37.015,1.71875,317.1555273
11/9/2022 17:00,5,2349.85,0.86,58.26,7.06,21.7,206.75,232.93,11.78,236.9451416,269.0568945,286.9451416,159.5284473,11.74925,8.68,29.13,2.20625,286.9451416
11/9/2022 18:00,5,2216.34,2.57,50.04,2.79,20.5,201.55,227.06,12.16,219.2392871,248.0495093,269.2392871,149.0247546,11.0817,8.2,25.02,0.871875,269.2392871
11/9/2022 19:00,5,2296.45,7.15,45.24,0.32,20.74,207.57,235.87,13.81,213.3951538,241.9495898,263.3951538,145.9747949,11.48225,8.296,22.62,0.1,263.3951538
11/9/2022 20:00,5,2616.88,14.19,44.55,0.01,22.41,229.45,262.62,15.33,221.4120776,252.2735986,271.4120776,151.1367993,13.0844,8.964,22.275,0.003125,271.4120776
11/9/2022 21:00,5,3177.64,22.58,47.3,0,25.03,263.98,301.32,17.48,242.6848608,276.7849243,292.6848608,163.3924622,15.8882,10.012,23.65,0,292.6848608
11/9/2022 22:00,5,3738.4,29.95,51.41,0,27.89,296.59,333.9,20.52,256.0939365,289.4082248,306.0939365,169.7041124,18.692,11.156,25.705,0,306.0939365
11/9/2022 23:00,5,3845.21,32.63,49.35,0,28.37,284.95,319.45,19.51,291.1454813,333.5485883,341.1454813,191.7742942,19.22605,11.348,24.675,0,341.1454813
12/9/2022 0:00,5,3417.97,33.97,42.5,0.41,30.99,227.26,258.94,17.48,303.2032592,350.7884994,353.2032592,201.1264277,17.08985,12.396,21.25,0.128125,353.2032592
12/9/2022 1:00,5,2429.96,29.5,56.21,3.89,54.36,158.32,179.52,11.91,205.2341479,232.5206665,255.2341479,141.2603333,12.1498,21.744,28.105,1.215625,255.2341479
12/9/2022 2:00,5,2429.96,33.97,69.23,10.1,71.53,150.12,169.69,13.17,177.6361646,201.0579419,227.6361646,125.5289709,12.1498,28.612,34.615,3.15625,227.6361646
12/9/2022 3:00,5,2670.29,37.1,93.22,20.21,95.37,167.68,188.88,15.83,216.0270058,244.1768921,266.0270058,147.088446,13.35145,38.148,46.61,6.315625,266.0270058
12/9/2022 4:00,5,2376.56,16.54,101.45,57.22,87.74,172.49,189.09,12.41,210.8785095,238.3016982,260.8785095,144.1508491,11.8828,35.096,50.725,17.88125,260.8785095
12/9/2022 5:00,5,2056.12,6.26,93.22,85.12,78.2,159.9,172.25,10.77,214.893711,243.4824878,264.893711,146.7412439,10.2806,31.28,46.61,26.6,264.893711
12/9/2022 6:00,5,2029.42,2.85,89.11,94.41,74.39,157.92,168.78,10.77,227.9009452,259.2269722,277.9009452,154.6134861,10.1471,29.756,44.555,29.503125,277.9009452
12/9/2022 7:00,5,2029.42,1.45,84.31,108.72,73.43,160.07,169.89,10.51,247.724459,282.0594811,297.724459,166.0297405,10.1471,29.372,42.155,33.975,297.724459
12/9/2022 8:00,5,1922.61,0.96,71.97,147.34,70.57,174.95,184.09,9.63,265.539556,301.0560323,315.539556,175.5280161,9.61305,28.228,35.985,46.04375,315.539556
12/9/2022 9:00,5,1668.93,0.45,52.78,194.55,58.17,185.18,194.01,8.23,267.039449,300.7685678,317.039449,175.3842839,8.34465,23.268,26.39,93.1875,317.039449
12/9/2022 10:00,5,1668.93,0.42,52.78,188.83,55.31,192.75,202.66,8.74,235.58268,265.0641959,285.58268,157.532098,8.34465,22.124,26.39,86.0375,285.58268
12/9/2022 11:00,5,1949.31,0.08,69.92,140.19,65.8,206.9,218.9,10.13,183.3795226,207.0267818,233.3795226,128.5133909,9.74655,26.32,34.96,43.809375,233.3795226
12/9/2022 12:00,5,2323.15,0,91.85,89.41,81.06,232.26,246.59,11.4,160.5601107,179.5944385,210.5601107,114.7972193,11.61575,32.424,45.925,27.940625,210.5601107
12/9/2022 13:00,5,4379.27,10.28,143.95,11.8,83.92,332.01,362.51,29.13,272.966543,294.51177,322.966543,172.255885,21.89635,33.568,71.975,3.6875,322.966543
12/9/2022 14:00,5,6942.75,51.86,159.03,0,97.27,474.68,526.13,62.32,373.8049463,410.3001709,415.8699642,286.1431013,34.71375,38.908,79.515,0,415.8699642
12/9/2022 15:00,5,8544.92,87.62,174.11,0,131.61,580.73,648,118.55,477.2470044,529.1270288,484.8313363,429.1270288,42.7246,51.46888889,87.055,0,484.8313363
12/9/2022 16:00,5,9185.79,112.65,189.19,0,156.4,622.65,700.13,172.26,549.9274463,614.6054321,,,45.92895,56.97777778,94.595,0,94.595
12/9/2022 17:00,5,9613.04,130.53,202.89,0,173.57,646.91,726.24,212.79,598.3992041,670.4016895,,,48.0652,60.79333333,100.289,0,100.289
12/9/2022 18:00,5,10147.09,144.84,222.09,0,188.83,691.17,762.11,251.29,644.7653247,716.2352417,,,50.367725,64.18444444,102.209,0,102.209
12/9/2022 19:00,5,10040.28,139.47,233.05,0,188.83,666.21,715.71,259.4,655.4681226,715.9518823,,,50.1007,64.18444444,103.305,0,103.305
12/9/2022 20:00,5,9292.6,128.75,227.57,0,175.48,600.92,638.29,245.21,628.1727051,677.0984692,,,46.463,61.21777778,102.757,0,102.757
12/9/2022 21:00,5,8544.92,116.23,200.15,0,146.87,562.03,591.94,198.6,595.0787476,634.4955518,,,42.7246,54.86,100.015,0,100.015
12/9/2022 22:00,5,7263.18,86.72,143.95,0,84.88,566.62,592.34,87.14,580.8258447,613.3930371,,,36.3159,33.952,71.975,0,71.975
12/9/2022 23:00,5,6515.5,75.1,104.19,0,56.74,579.09,606.21,41.54,579.932666,609.7747974,,,32.5775,22.696,52.095,0,52.095
13/9/2022 0:00,5,6355.29,77.78,86.37,0.16,53.41,584.11,615.89,27.36,581.992981,612.8022974,,,31.77645,21.364,43.185,0.05,43.185
13/9/2022 1:00,5,3952.03,57.22,153.54,0.94,129.7,468.14,492.28,0.65,570.2234765,626.9745176,,,19.76015,51.04444444,76.77,0.29375,76.77
13/9/2022 2:00,5,3791.81,66.16,164.51,2.39,148.77,414.43,439.03,2.25,613.9624085,681.7846377,,,18.95905,55.28222222,82.255,0.746875,82.255
13/9/2022 3:00,5,3685,59.01,168.62,5.81,146.87,373.83,399.38,5.45,637.2465542,709.1778798,,,18.425,54.86,84.31,1.815625,84.31
13/9/2022 4:00,5,2243.04,20.12,116.53,35.05,86.78,218.92,235.83,5.83,320.2235571,341.55979,370.2235571,195.779895,11.2152,34.712,58.265,10.953125,370.2235571
13/9/2022 5:00,5,1642.23,6.76,94.59,50.78,67.71,149.21,161.83,6.78,234.6378101,251.6062427,284.6378101,150.8031213,8.21115,27.084,47.295,15.86875,284.6378101
13/9/2022 6:00,5,1615.52,3.07,101.45,48.64,74.39,139.43,151.1,7.98,186.9495337,201.2600903,236.9495337,125.6300452,8.0776,29.756,50.725,15.2,236.9495337
13/9/2022 7:00,5,1668.93,6.87,97.33,56.51,78.2,130.16,141.11,9.5,158.4734424,171.0976782,208.4734424,110.5488391,8.34465,31.28,48.665,17.659375,208.4734424
13/9/2022 8:00,5,1789.09,9.83,97.33,80.82,83.92,132.89,143.94,12.03,145.6083667,157.4409229,196.8631191,103.7204614,8.94545,33.568,48.665,25.25625,196.8631191
13/9/2022 9:00,5,1922.61,7.26,98.71,113.01,87.74,150.56,162.2,13.93,148.0155762,159.7482031,198.5825544,104.8741016,9.61305,35.096,49.355,35.315625,198.5825544
13/9/2022 10:00,5,2723.69,3.41,123.38,95.84,87.74,195.45,210.36,20.27,171.6636206,184.9817944,221.6636206,117.4908972,13.61845,35.096,61.69,29.95,221.6636206
13/9/2022 11:00,5,4112.24,3.19,164.51,21.46,82.97,242.22,264.01,29.39,206.8711206,224.421897,256.8711206,137.2109485,20.5612,33.188,82.255,6.70625,256.8711206
13/9/2022 12:00,5,4913.33,22.58,154.91,0.06,72.48,271.62,300.88,29.89,239.1742578,262.5757666,289.1742578,156.2878833,24.56665,28.992,77.455,0.01875,289.1742578
13/9/2022 13:00,5,4966.74,34.42,127.49,0,60.08,289.76,327.94,29.13,264.4099829,295.1977905,314.4099829,172.5988953,24.8337,24.032,63.745,0,314.4099829
13/9/2022 14:00,5,4913.33,38.89,105.56,0,53.88,304.65,350.86,29.39,284.4794019,322.9753027,334.4794019,186.4876514,24.56665,21.552,52.78,0,334.4794019
13/9/2022 15:00,5,4806.52,41.57,91.85,0,50.54,316.91,370.58,29.64,300.6490674,346.7288989,350.6490674,198.3644495,24.0326,20.216,45.925,0,350.6490674
13/9/2022 16:00,5,4539.49,41.13,80.2,0,44.35,311.21,365.29,26.09,305.9028101,355.9806616,355.9028101,208.5438023,22.69745,17.74,40.1,0,355.9028101
13/9/2022 17:00,5,4325.87,42.02,74.71,0,39.1,299.29,345.83,20.52,302.5781909,350.8855762,352.5781909,201.2651088,21.62935,15.64,37.355,0,352.5781909
13/9/2022 18:00,5,4165.65,39.34,79.51,0,38.15,297.46,334.58,16.97,300.0020752,342.7143433,350.0020752,196.3571716,20.82825,15.26,39.755,0,350.0020752
13/9/2022 19:00,5,3898.62,32.63,78.14,0,33.86,288.36,320.23,16.47,294.1651489,331.4549463,344.1651489,190.7274731,19.4931,13.544,39.07,0,344.1651489
13/9/2022 20:00,5,3578.19,29.5,63.75,0,29.33,274.07,305.4,19,284.1013525,318.4099023,334.1013525,184.2049512,17.89095,11.732,31.875,0,334.1013525
13/9/2022 21:00,5,3364.56,31.29,52.09,0,29.33,265.04,295.4,23.31,241.8787547,260.320501,291.8787547,155.1602505,16.8228,11.732,26.045,0,291.8787547
13/9/2022 22:00,5,3284.45,35.32,43.87,0,30.52,263.57,295.76,26.09,279.5924805,311.0964345,329.5924805,180.5482172,16.42225,12.208,21.935,0,329.5924805
13/9/2022 23:00,5,3097.53,36.66,36.33,0,29.56,246.17,279.75,22.04,291.1904675,330.9661676,341.1904675,190.4830838,15.48765,11.824,18.165,0,341.1904675
14/9/2022 0:00,5,3017.43,38.89,34.27,0.14,32.9,215.84,250.34,19.25,298.6176065,342.5400177,348.6176065,196.2700089,15.08715,13.16,17.135,0.04375,348.6176065
14/9/2022 1:00,5,2056.12,17.43,58.26,1.9,56.74,167.6,188.84,9.88,306.7453644,355.3035506,356.7453644,207.5765008,10.2806,22.696,29.13,0.59375,356.7453644
14/9/2022 2:00,5,2082.82,16.09,66.49,4.34,66.76,157.67,178.67,10.89,179.8485962,204.076875,229.8485962,127.0384375,10.4141,26.704,33.245,1.35625,229.8485962
14/9/2022 3:00,5,2082.82,9.95,71.97,11,74.39,159.11,181.05,11.65,301.8937918,192.5182007,351.8937918,121.2591003,10.4141,29.756,35.985,3.4375,351.8937918
14/9/2022 4:00,5,1708.98,3.69,55.52,86.55,56.27,167.3,183.26,9.12,291.9916052,332.569769,341.9916052,191.2848845,8.5449,22.508,27.76,27.046875,341.9916052
14/9/2022 5:00,5,1562.12,2.6,49.35,145.91,53.88,172.49,185.48,8.99,285.2105034,319.0747696,335.2105034,184.5373848,7.8106,21.552,24.675,45.596875,335.2105034
14/9/2022 6:00,5,1628.88,2.54,49.35,200.27,61.99,197.87,210.87,9.75,273.281362,303.9036039,323.281362,176.951802,8.1444,24.796,24.675,100.135,323.281362
14/9/2022 7:00,5,1708.98,2.24,48.67,257.49,69.62,234.25,247.6,9.88,258.7339045,288.7894584,308.7339045,169.3947292,8.5449,27.848,24.335,128.745,308.7339045
14/9/2022 8:00,5,1869.2,1.98,54.15,306.13,82.02,275.83,289.75,10.13,247.7208585,275.1420135,297.7208585,162.5710067,9.346,32.808,27.075,153.065,297.7208585
14/9/2022 9:00,5,2056.12,1.54,63.06,323.3,92.51,305.07,319.69,11.53,239.6458477,266.6955919,289.6458477,158.3477959,10.2806,37.004,31.53,161.65,289.6458477
14/9/2022 10:00,5,4165.65,2.1,138.46,185.97,96.32,386.8,410.5,29.64,330.2311353,349.2169214,380.2311353,199.6084607,20.82825,38.528,69.23,82.4625,380.2311353
14/9/2022 11:00,5,7263.18,7.82,233.05,26.82,103,485.62,523.99,54.21,407.8955176,436.5693115,438.5970117,320.7116394,36.3159,41.2,103.305,8.38125,438.5970117
14/9/2022 12:00,5,8651.73,39.79,249.51,0,112.53,548.96,603.16,77.01,478.4014111,519.8340967,485.6009408,419.8340967,43.25865,45.012,104.951,0,485.6009408
14/9/2022 13:00,5,8224.49,50.51,216.6,0,102.04,565.15,632.39,81.06,521.7552466,576.0889966,,476.0889966,41.12245,40.816,101.66,0,476.0889966
14/9/2022 14:00,5,7049.56,46.04,156.28,0,66.76,537.22,606.39,48.13,529.4683765,591.217688,,491.217688,35.2478,26.704,78.14,0,491.217688
14/9/2022 15:00,5,5714.42,36.66,109.67,0,46.73,467.32,526.42,27.11,498.3747656,558.7967432,498.9165104,458.7967432,28.5721,18.692,54.835,0,498.9165104
14/9/2022 16:00,5,2162.93,0,61.69,40.05,37.67,219.58,249.09,15.2,358.9569604,403.921001,405.971307,277.0300014,10.81465,15.068,30.845,12.515625,405.971307
14/9/2022 17:00,5,1482.01,0,45.24,35.05,29.09,138.13,160.8,12.03,248.5224243,282.3378589,298.5224243,166.1689294,7.41005,11.636,22.62,10.953125,298.5224243
14/9/2022 18:00,5,1201.63,0.01,38.73,28.25,23.84,104.15,123.56,10.01,176.3120581,202.9231885,226.3120581,126.4615942,6.00815,9.536,19.365,8.828125,226.3120581
14/9/2022 19:00,5,1054.76,0.07,35.64,20.21,20.74,87.69,105.85,9.25,131.9724341,154.3563696,187.1231672,102.1781848,5.2738,8.296,17.82,6.315625,187.1231672
14/9/2022 20:00,5,1014.71,0.43,35.3,11.18,19.79,81.86,100.06,9.63,106.8825464,127.1728149,169.2018188,88.58640747,5.07355,7.916,17.65,3.49375,169.2018188
14/9/2022 21:00,5,1054.76,1.9,35.3,3.84,20.74,81.15,100.32,10.64,93.9790332,113.7073828,159.9850237,81.85369141,5.2738,8.296,17.65,1.2,159.9850237
14/9/2022 22:00,5,1134.87,6.59,34.27,0.47,23.6,83.8,103.91,11.78,88.8422998,108.7585815,156.3159284,79.37929077,5.67435,9.44,17.135,0.146875,156.3159284
14/9/2022 23:00,5,1281.74,15.65,31.87,0.02,29.56,89.85,111.6,13.05,89.28687012,110.1153271,156.6334787,80.05766357,6.4087,11.824,15.935,0.00625,156.6334787
15/9/2022 0:00,5,1695.63,33.53,31.87,1.21,43.39,107.17,132.86,17.48,98.16142334,121.4140356,162.9724452,85.70701782,8.47815,17.356,15.935,0.378125,162.9724452
15/9/2022 1:00,5,2002.72,48.73,37.36,6.17,62.94,115.82,142.41,18.24,106.9217236,131.8348218,169.2298026,90.91741089,10.0136,25.176,18.68,1.928125,169.2298026
15/9/2022 2:00,5,2136.23,49.17,50.72,12.16,74.39,122.4,149.36,18.75,114.5952832,140.5233887,174.7109166,95.26169434,10.68115,29.756,25.36,3.8,174.7109166
15/9/2022 3:00,5,1949.31,32.63,69.23,21.82,79.15,123.5,149.09,18.24,118.9905957,144.7424341,177.8504255,97.37121704,9.74655,31.66,34.615,6.81875,177.8504255
15/9/2022 4:00,5,1134.87,6.54,52.09,72.96,48.64,83.91,98.49,11.02,112.1887355,131.5891416,172.991954,90.79457079,5.67435,19.456,26.045,22.8,172.991954
15/9/2022 5:00,5,881.2,3.02,37.01,101.57,37.67,65.79,75.02,8.74,94.56473558,114.1035512,160.4033826,82.05177561,4.406,15.068,18.505,31.740625,160.4033826
15/9/2022 6:00,5,827.79,2.32,32.9,114.44,35.76,58.76,65.82,8.36,71.162229,82.03655518,135.2703817,66.01827759,4.13895,14.304,16.45,35.7625,135.2703817
15/9/2022 7:00,5,961.3,2.85,45.93,103,48.64,60.12,67.04,10.13,65.63041016,74.52535645,126.0506836,62.26267822,4.8065,19.456,22.965,32.1875,126.0506836
15/9/2022 8:00,5,1201.63,3.32,67.17,70.81,65.8,66.75,74.62,12.16,66.1802124,74.56046387,126.9670207,62.28023193,6.00815,26.32,33.585,22.128125,126.9670207
15/9/2022 9:00,5,1375.2,2.49,78.14,43.27,71.53,71.76,80.03,11.91,68.9602002,77.28298584,131.6003337,63.64149292,6.876,28.612,39.07,13.521875,131.6003337
15/9/2022 10:00,5,2857.21,25.26,91.85,6.17,63.9,108.33,123.1,16.09,88.63487061,100.1788086,156.1677647,75.0894043,14.28605,25.56,45.925,1.928125,156.1677647
15/9/2022 11:00,5,5180.36,87.62,82.94,0.08,63.9,171.93,197.52,23.56,130.2714673,148.8357812,185.9081909,99.41789062,25.9018,25.56,41.47,0.025,185.9081909
15/9/2022 12:00,5,6942.75,139.47,75.4,0,71.53,244.6,282.54,35.97,187.4226514,215.6716724,237.4226514,132.8358362,34.71375,28.612,37.7,0,237.4226514
15/9/2022 13:00,5,7797.24,157.36,74.71,0,79.15,309.17,355.03,47.62,248.2821875,285.3334521,298.2821875,167.6667261,38.9862,31.66,37.355,0,298.2821875
15/9/2022 14:00,5,7583.62,144.84,73.34,0,74.39,346.22,394.88,46.1,297.2361523,340.0884937,347.2361523,195.0442468,37.9181,29.756,36.67,0,347.2361523
15/9/2022 15:00,5,6942.75,121.59,71.29,0,65.8,357.14,406.74,39.52,327.1730005,373.3960474,377.1730005,233.4229248,34.71375,26.32,35.645,0,377.1730005
15/9/2022 16:00,5,5607.6,85.83,73.34,0,55.79,322.28,365.84,28.63,324.7162573,369.606001,374.7162573,228.0085728,28.038,22.316,36.67,0,374.7162573
15/9/2022 17:00,5,4379.27,57.22,74.03,0,45.78,273.97,307.3,18.24,299.3350977,338.4438428,349.3350977,194.2219214,21.89635,18.312,37.015,0,349.3350977
15/9/2022 18:00,5,3364.56,34.87,78.14,0,46.25,234.66,257.08,12.16,266.990376,297.7538867,316.990376,173.8769434,16.8228,18.5,39.07,0,316.990376
15/9/2022 19:00,5,2563.48,20.12,84.31,0,55.79,203.34,218.55,8.87,235.1578491,258.1437598,285.1578491,154.0718799,12.8174,22.316,42.155,0,285.1578491
15/9/2022 20:00,5,2376.56,19.89,80.88,0,55.79,198.55,210.83,8.99,216.8457764,234.477771,266.8457764,142.2388855,11.8828,22.316,40.44,0,266.8457764
15/9/2022 21:00,5,2243.04,20.56,76.09,0,53.88,195.6,205.77,9.25,206.2141284,220.1141162,256.2141284,135.0570581,11.2152,21.552,38.045,0,256.2141284
15/9/2022 22:00,5,2109.53,19.67,70.6,0,49.59,187.82,196.92,9.75,197.0038403,208.5020313,247.0038403,129.2510156,10.54765,19.836,35.3,0,247.0038403
15/9/2022 23:00,5,1949.31,19,62.38,0.01,47.21,171.27,180.01,10.13,184.1159326,194.2319043,234.1159326,122.1159521,9.74655,18.884,31.19,0.003125,234.1159326
